DMCODE,GiessenErgebnis,Anlage,OEFFNUNGSZEIT,DRUCKKORREKTUR_SOLL,Heizkreis11Beginn,Heizkreis11Max,Heizkreis11Ende,Heizkreis12Beginn,Heizkreis12Max,Heizkreis12Ende,Kuehlkreis2TempBeginn,Kuehlkreis9Durchfl.Max,Kuehlkreis11Durchfl.Max,Kuehlkreis15TempMax,Kuehlkreis17Durchfl.Max,Kuehlkreis22Durchfl.Max,Kuehlkreis23Durchfl.Max,Kuehlkreis27Durchfl.Ende,Kuehlkreis28Durchfl.Beginn,Thermo5Beginn
23356450240106,1,N33,227,0,626,626,417,634.8,634.8,407.6,427,54,68.1,415,32.2,1.02,0.96,0.66,0.020761905,440.5
23356510240106,0,N33,185,0,626,626,414.8,630.8,633,405.2,429.8,57.9,69.6,417.8,31,1.04,0.94,0.66,0.020761905,391.02
23356540240106,0,N33,187,0,626,626,415.4,632.6,634,405.6,429.8,57.9,73.2,416.6,32.2,1.06,0.96,0.68,0.020761905,391.02
23356600240106,1,N33,232,0,616.6,616.6,416.8,623,623,407.2,422.6,57.9,69.4,409.6,32.2,1.02,0.94,0.68,0.020761905,391.02
23356600240106,1,N33,232,0,616.6,616.6,416.8,623,623,407.2,422.6,57.9,69.4,409.6,32.2,1.02,0.94,0.68,0.020761905,391.02
23356600240106,1,N33,232,0,616.6,616.6,416.8,623,623,407.2,422.6,57.9,69.4,409.6,32.2,1.02,0.94,0.68,0.020761905,391.02
23356600240106,1,N33,232,0,616.6,616.6,416.8,623,623,407.2,422.6,57.9,69.4,409.6,32.2,1.02,0.94,0.68,0.020761905,391.02
23356600240106,1,N33,232,0,616.6,616.6,416.8,623,623,407.2,422.6,57.9,69.4,409.6,32.2,1.02,0.94,0.68,0.020761905,391.02
23356660240106,0,N33,198,0,622,622,414.8,630.2,630.2,405.6,424.2,57.9,71.4,413.2,32.2,1,0,0.66,0.020761905,391.02
23356690240106,0,N33,216,0,620.8,620.8,415.2,628.6,628.6,405.8,423.2,59.2,71.4,412.8,31.4,1.02,0.94,0.66,0.020761905,391.02
23356740240106,1,N33,247,0,615,615,415.6,620.4,620.4,406.8,421.6,56.3,71.4,408.4,31.2,0.98,0.9,0.62,0,391.02
23356740240106,1,N33,247,0,615,615,415.6,620.4,620.4,406.8,421.6,56.3,71.4,408.4,31.2,0.98,0.9,0.62,0,391.02
23356740240106,1,N33,247,0,615,615,415.6,620.4,620.4,406.8,421.6,56.3,71.4,408.4,31.2,0.98,0.9,0.62,0,391.02
23356740240106,1,N33,247,0,615,615,415.6,620.4,620.4,406.8,421.6,56.3,71.4,408.4,31.2,0.98,0.9,0.62,0,391.02
23356740240106,1,N33,247,0,615,615,415.6,620.4,620.4,406.8,421.6,56.3,71.4,408.4,31.2,0.98,0.9,0.62,0,391.02
23356860240106,0,N33,174,0,623.6,625.6,415.2,625.4,633.6,404.8,432.6,57.2,70.2,420.6,32.3,0.96,0.9,0.68,0.020761905,391.02
23356870240106,0,N33,252,0,616,616,416.6,621.6,621.6,406.8,421.6,57.3,70.7,418.8,32.4,1.02,0.96,0.66,0.020761905,391.02
23356950240106,0,N33,181,2,624,624,415.8,632.6,632.6,406.8,427.6,57.9,70.7,410.6,32.7,1.02,0.94,0.66,0.020761905,391.02
23357020240106,0,N33,166,2,619,626,415.4,619,634.2,405.6,434.2,57.9,71.5,413.8,31.5,0.98,0.9,0.66,0,391.02
23357040240106,0,N33,170,2,617,626.2,416,616.2,634.6,405.8,434.8,56.6,72.8,416.6,31.5,0.96,0.9,0.66,0,391.02
23357140240106,0,N33,186,0,625,625,416.6,633,633.4,406.8,429.2,56.6,69.4,421.6,31.4,1.02,0.94,0.68,0.020761905,391.02
23357230240106,0,N33,184,0,614.2,614.2,415.2,618.2,618.2,408.6,421,57.9,71.5,414.4,32.3,1,0.94,0.64,0.020761905,391.02
23357330240106,0,N33,207,0,623,623,416.8,631,631,407.2,426.6,56.6,69.4,415,32.4,1,0.92,0.66,0.020761905,391.02
23357430250106,0,N33,174,0,623,626.8,415.6,625.2,634.6,405.8,433.6,57.2,71,415,31.4,1.02,0.94,0.66,0,391.02
23357470250106,0,N33,225,0,619.6,619.6,417,627,627,407.4,423.8,57.9,71.5,415,32.3,1.02,0.94,0.66,0.020761905,391.02
23357550250106,0,N33,171,0,625.6,625.8,414.8,631,634,405.2,430.2,57.9,69.4,415,31.2,0.98,0.92,0.64,0.020761905,391.02
23357640250106,1,N33,167,0,613.4,628,415.8,611,636.2,406,436.8,56.6,69.4,415.6,31,1.02,0.94,0.66,0.020761905,391.02
23357640250106,1,N33,167,0,613.4,628,415.8,611,636.2,406,436.8,56.6,69.4,415.6,31,1.02,0.94,0.66,0.020761905,391.02
23357640250106,1,N33,167,0,613.4,628,415.8,611,636.2,406,436.8,56.6,69.4,415.6,31,1.02,0.94,0.66,0.020761905,391.02
23357640250106,1,N33,167,0,613.4,628,415.8,611,636.2,406,436.8,56.6,69.4,415.6,31,1.02,0.94,0.66,0.020761905,391.02
23357640250106,1,N33,167,0,613.4,628,415.8,611,636.2,406,436.8,56.6,69.4,415.6,31,1.02,0.94,0.66,0.020761905,391.02
23357670250106,0,N33,202,0,621,621,416.2,628.4,628.4,408.8,424.8,57.9,70.7,415,31.4,1.04,0,0.68,0.020761905,391.02
23357720250106,0,N33,197,0,625.6,625.6,417.8,632.6,632.8,408.8,430.2,57.9,70.2,420.6,31.4,1.02,0.94,0.68,0,391.02
23357740250106,0,N33,172,0,624,624.6,416.8,627.8,632.6,407.8,431.4,57.5,72,420.6,32.4,1.02,0.94,0.66,0.020761905,391.02
23357760250106,0,N33,202,0,626.8,626.8,417.6,633.2,634,408.6,430.8,57.9,70.7,418.8,31.4,1.06,0.96,0.7,0.020761905,391.02
23357940250106,0,N33,252,0,600,619,619,599.8,620.2,620.2,395.2,57.9,3.4,399.2,32.4,1.02,0,0.66,0.020761905,391.02
23358040250106,0,N33,185,0,625,625,414,633.2,633.6,405.6,429.8,57.9,70.2,418.2,31.4,0.96,0.9,0.64,0.020761905,391.02
23358050250106,0,N33,189,0,626.2,626.2,414,632,633.8,405.2,430.2,57.5,70.8,418.2,32.5,1.04,0.94,0.66,0.020761905,391.02
23358080250106,1,N33,20461,0,600,619,604.2,600,620,604,370.8,3.2,3.2,380,2.3,1.08,0,0.656842105,0.020761905,440.5
23358080250106,1,N33,20461,0,600,619,604.2,600,620,604,370.8,3.2,3.2,380,2.3,1.08,0,0.656842105,0.020761905,440.5
23358080250106,1,N33,20461,0,600,619,604.2,600,620,604,370.8,3.2,3.2,380,2.3,1.08,0,0.656842105,0.020761905,440.5
23358080250106,1,N33,20461,0,600,619,604.2,600,620,604,370.8,3.2,3.2,380,2.3,1.08,0,0.656842105,0.020761905,440.5
23358080250106,1,N33,20461,0,600,619,604.2,600,620,604,370.8,3.2,3.2,380,2.3,1.08,0,0.656842105,0.020761905,440.5
23358140250106,0,N33,182,0,617.8,617.8,412.2,624.6,624.6,403.4,421.6,57.8,69.4,415,32.7,1.04,0.96,0.66,0,391.02
23358190250106,0,N33,187,0,626.2,626.2,414.2,633.4,633.4,405,428.6,58.8,72.7,421.6,32.4,1,0.92,0.64,0,391.02
23358200250106,0,N33,189,0,626,626,414.2,633.6,633.8,405.2,429.2,57.9,70.2,417.8,32.4,0.96,0.9,0.66,0.020761905,391.02
23358230250106,0,N33,178,0,621.6,621.6,414.2,627.6,627.6,407.8,424.2,56.5,70.2,416.6,31.4,0.98,0.9,0.66,0.020761905,391.02
23358270260106,0,N33,175,0,623.2,623.2,414.4,631.8,631.8,405.8,427,56.6,69.4,417.8,32.4,1.02,0.96,0.66,0.020761905,391.02
23358300260106,0,N33,166,0,614.2,629,414.2,613,637.2,405,436.2,56.6,70.7,422.6,32.4,1.04,0.96,0.68,0.020761905,391.02
23358440260106,0,N33,184,0,623.6,624,415.2,627.8,631.4,406.6,431.4,56.6,70.7,419.4,31.4,0.98,0.92,0.62,0.020761905,391.02
23358610260106,0,N33,165,0,608.6,631,414.6,605.2,639.6,405.4,437.8,57.9,72,422.6,31.8,1,0.92,0.66,0.020761905,391.02
23358730260106,0,N33,231,0,599.6,600.8,600.6,599,601.8,600,362.6,57.9,71,381.8275862,31.4,0.98,0.96,0.66,0.020761905,391.02
23358780260106,0,N33,160,0,600,600.6,600.4,599.8,601.6,599.8,371.8,55.9,70.1,381.8275862,31.4,0,0.96,0.66,0,391.02
23358960260106,0,N33,219,0,599.8,601.2,601.2,599.8,601.6,600.2,340.4,57.9,71.5,381.8275862,32.3,1.08,0.92,0.66,0.020761905,373.4416667
23359170260106,0,N33,215,2,599.4,601.2,600.2,599,601.4,600.2,360.8,57.9,72,381.8275862,32.7,0,0.94,0.66,0.020761905,391.02
23359210260106,0,N33,213,2,600,601,601,599.4,602.6,600.4,320.8,57.9,72,381.8275862,32.3,1.04,0.96,0.66,0.020761905,373.4416667
23359220260106,0,N33,187,2,600,601,601,600,601.6,600.4,340.4,58,71.5,381.8275862,32.3,0,0.94,0.66,0.020761905,373.4416667
23359500270106,0,N33,1407,0,600,602,601,600,602.8,600.4,308.2,57.9,3.4,381.8275862,32.7,1.08,0.92,0.66,0.020761905,359.2
23359560270106,0,N33,171,0,599.8,600.6,600.4,599.6,601.8,600.4,366.8,58,70.7,381.8275862,32.2,1,0.94,0.66,0.020761905,391.02
23359630270106,1,N33,174,0,599.8,600.8,600.8,599.4,601.8,600.2,369.2,57.9,72.8,381.8275862,31.4,1,0.92,0.64,0,391.02
23359630270106,1,N33,174,0,599.8,600.8,600.8,599.4,601.8,600.2,369.2,57.9,72.8,381.8275862,31.4,1,0.92,0.64,0,391.02
23359630270106,1,N33,174,0,599.8,600.8,600.8,599.4,601.8,600.2,369.2,57.9,72.8,381.8275862,31.4,1,0.92,0.64,0,391.02
23359630270106,1,N33,174,0,599.8,600.8,600.8,599.4,601.8,600.2,369.2,57.9,72.8,381.8275862,31.4,1,0.92,0.64,0,391.02
23359630270106,1,N33,174,0,599.8,600.8,600.8,599.4,601.8,600.2,369.2,57.9,72.8,381.8275862,31.4,1,0.92,0.64,0,391.02
23359660270106,0,N33,163,0,600,601,600.8,600,602,600.2,353.2,57.9,72.7,381.8275862,31.4,1.02,0.94,0.66,0,383.25
23359730270106,0,N33,199,0,599.2,600.6,600.2,599.6,601.8,600,365.8,56.6,69.4,381.8275862,31.5,1.04,0.96,0.68,0.020761905,391.02
23359760270106,0,N33,166,0,599.6,600.8,600,600,601.2,600,369.2,57.3,70.1,381.8275862,31.4,1.04,0.94,0.68,0.020761905,391.02
23359800270106,0,N33,180,0,600,600.8,600,599.4,601.8,600.2,354.4,56.6,72,381.8275862,32.6,1,0.9,0.64,0.020761905,383.25
23359820270106,0,N33,181,0,599.6,600.8,600.4,599.6,601.6,600,362.6,58,70.7,381.8275862,32,0.96,0.92,0.66,0.020761905,391.02
23359830270106,0,N33,180,0,600,600.8,600.2,599.6,601.8,600.2,364.2,57.3,71.2,381.8275862,31.3,1,0.96,0.66,0.020761905,391.02
23360000270106,0,N33,173,0,599.8,600.6,600.2,599.6,601.8,600,365.8,57.9,72,331.52,32.6,1.02,1,0.66,0.020761905,391.02
23360120270106,0,N33,200,2,599.4,600.6,600.6,599.2,601.4,600.2,359.8,57.9,72,381.8275862,32.3,0.98,0.9,0.66,0.020761905,391.02
23360150270106,0,N33,312,2,599,601,600,598.2,601.6,600.6,351,57.9,72,381.8275862,32.5,0.96,0.94,0.64,0.020761905,383.25
23360260270106,0,N33,160,0,600,600.8,600.2,600,601.6,600,362.6,58.5,73.3,381.8275862,32.7,1,0.94,0.66,0.020761905,391.02
23360310270106,0,N33,177,0,599.6,600.6,600.4,599.6,601.8,600,366.8,58,72.5,331.52,32.2,1.02,0.98,0.66,0.020761905,391.02
23360360270106,0,N33,1148,0,600,602,601.2,600,602.4,600.6,313.2,3.4,3.3,381.8275862,32.2,1.14,0.96,0.68,0.020761905,461.1
23360400270106,0,N33,168,0,600,600.8,600.2,599.8,601.6,600.2,362.6,58,73.3,381.8275862,32.2,1,0.92,0.66,0.020761905,391.02
23360420270106,0,N33,180,0,599.8,600.6,600.4,599.2,601.8,600.4,365.2,58,73.2,381.8275862,32.2,1,0.96,0.66,0.020761905,391.02
23360450270106,0,N33,176,0,599.8,600.6,600.4,599.6,601.2,600,366.2,58,72,381.8275862,32.2,1,0.94,0.68,0.020761905,391.02
23360480270106,0,N33,182,0,599.8,601,600,599.4,601.4,600,366.2,58,70.7,381.8275862,32.6,0.98,0.92,0.7,0.020761905,391.02
23360490270106,0,N33,1133,0,599.8,602.2,601.6,600,603,600.6,309.2,58,3.3,331.52,32.7,1.14,1.02,0.7,0.020761905,359.2
23360540270106,0,N33,175,0,600,600.8,600.2,599.8,601.2,600.2,361.4,58,72,331.52,32.5,1.04,0.98,0.68,0.020761905,391.02
23360630300106,0,N33,244,0,599.6,601.8,600,599.2,601,601,343.2,3.2,75.6,416.6580645,33.6,0.98,0.92,0.68,0,444
23360670300106,1,N33,223,0,599.6,600.8,600.2,599.2,601.2,600.6,352.2,3.2,72.3,416.6580645,32.7,1.02,0.92,0.68,0.020761905,450
23360670300106,1,N33,223,0,599.6,600.8,600.2,599.2,601.2,600.6,352.2,3.2,72.3,416.6580645,32.7,1.02,0.92,0.68,0.020761905,450
23360670300106,1,N33,223,0,599.6,600.8,600.2,599.2,601.2,600.6,352.2,3.2,72.3,416.6580645,32.7,1.02,0.92,0.68,0.020761905,450
23360670300106,1,N33,223,0,599.6,600.8,600.2,599.2,601.2,600.6,352.2,3.2,72.3,416.6580645,32.7,1.02,0.92,0.68,0.020761905,450
23360670300106,1,N33,223,0,599.6,600.8,600.2,599.2,601.2,600.6,352.2,3.2,72.3,416.6580645,32.7,1.02,0.92,0.68,0.020761905,450
23360780300106,0,N33,180,0,599.8,601,600,599,601,600.6,360.2,3.2,72.8,416.6580645,33.6,1,0.92,0.66,0.020761905,458.2
23360910300106,0,N33,180,0,599.6,601,600.2,599.2,600.8,600.8,364.8,3.2,73.2,416.6580645,33.2,1,0.92,0.66,0.020761905,462
23360930300106,0,N33,171,0,599.6,600.8,600.4,599.2,601,600.4,366.2,52.7,72.8,416.6580645,33.7,0.96,0.92,0.66,0.020761905,464.7
23361070300106,0,N33,181,0,600,600.8,600.2,599,600.8,600.6,368,52.1,74.1,416.6580645,32.7,1,0.94,0.68,0,465.8
23361120300106,0,N33,193,0,599.2,600.8,600.8,599.6,600.8,600.8,367.4,3.3,73.3,416.6580645,32.5,1,0.94,0.66,0.020761905,464.7
23361140300106,0,N33,1085,0,599.6,602.6,600.4,600,601.8,600.8,318.2,3.2,3.3,405.3,33.2,1.1,0.94,0.66,0.020761905,421
23361180300106,0,N33,169,0,599.4,600.6,600.6,599.6,600.8,600.8,365.2,51.5,72.8,416.6580645,33,0.96,0.9,0.68,0.020761905,465.3
23361240300106,0,N33,237,0,599.4,600.6,600.2,599.2,601.2,600.2,361.4,3.2,74.1,416.6580645,33.6,1.12,0.94,0.68,0.020761905,455.4
23361250300106,1,N33,6465,0,600,602.4,602,599.8,601.8,601.2,279.6,3.2,3.1,405.3,2.1,0,0.96,0.02,0.020761905,400.2
23361250300106,1,N33,6465,0,600,602.4,602,599.8,601.8,601.2,279.6,3.2,3.1,405.3,2.1,0,0.96,0.02,0.020761905,400.2
23361250300106,1,N33,6465,0,600,602.4,602,599.8,601.8,601.2,279.6,3.2,3.1,405.3,2.1,0,0.96,0.02,0.020761905,400.2
23361250300106,1,N33,6465,0,600,602.4,602,599.8,601.8,601.2,279.6,3.2,3.1,405.3,2.1,0,0.96,0.02,0.020761905,400.2
23361250300106,1,N33,6465,0,600,602.4,602,599.8,601.8,601.2,279.6,3.2,3.1,405.3,2.1,0,0.96,0.02,0.020761905,400.2
23361260300106,1,N33,271,0,599.8,601.2,600,599.6,601.2,601,332.6,3.2,74,416.6580645,33.6,1.02,0.94,0.68,0.52,445.6
23361260300106,1,N33,271,0,599.8,601.2,600,599.6,601.2,601,332.6,3.2,74,416.6580645,33.6,1.02,0.94,0.68,0.52,445.6
23361260300106,1,N33,271,0,599.8,601.2,600,599.6,601.2,601,332.6,3.2,74,416.6580645,33.6,1.02,0.94,0.68,0.52,445.6
23361260300106,1,N33,271,0,599.8,601.2,600,599.6,601.2,601,332.6,3.2,74,416.6580645,33.6,1.02,0.94,0.68,0.52,445.6
23361260300106,1,N33,271,0,599.8,601.2,600,599.6,601.2,601,332.6,3.2,74,416.6580645,33.6,1.02,0.94,0.68,0.52,445.6
23361340300106,0,N33,155,0,599.6,600.6,600,599.6,600.8,600.4,366.8,52.1,72.7,416.6580645,33.6,0.98,0.92,0.68,0.020761905,463.1
23361360300106,0,N33,187,0,599.4,601,600.6,599.2,601,600.8,366.2,50.1,72.7,416.6580645,33.6,1.02,0.94,0.68,0.020761905,462.5
23361420300106,0,N33,145,0,600,601,600.6,599.8,601,600.6,348.2,3.3,74,416.6580645,33.6,1.02,0.96,0.68,0.020761905,453.2
23361490310106,0,N33,168,0,599.6,600.8,600.2,599.2,600.8,600.8,369.6,52.7,74.5,416.6580645,33.6,1,0.94,0.68,0.020761905,468
23361520310106,0,N33,176,0,599,600.8,600,597,601.2,600.6,368,53.9,72.7,416.6580645,33.6,1.04,0.94,0.68,0.020761905,453.8
23361550310106,0,N33,1293,0,599.8,602.4,600.8,599.8,601.8,600.8,310.8,3.2,3.2,405.3,33.6,1.12,0.92,0.68,0,421
23361590310106,0,N33,132,0,599.6,600.8,600.2,600,601,600.6,372.8,52.7,74,416.6580645,33.6,1.02,0.94,0.68,0.020761905,472.4
23361620310106,0,N33,195,0,599.2,600.8,600.4,599,601,601,367.4,50.1,74,416.6580645,33.6,0.96,0.9,0.68,0.020761905,466.4
23361740310106,0,N33,145,0,599.8,600.8,600.6,600,601,601,363.6,52.1,74,416.6580645,33.6,0.98,0.96,0.66,0,462
23361810310106,0,N33,148,0,599.6,600.8,600.2,599.8,601,600.2,364.2,50.2,71.1,416.6580645,33.5,1,0.94,0.7,0,465.8
23361870310106,0,N33,158,0,625.8,636.8,411.2,622,637.2,396.4,435.8,3.2,74,416.6580645,33.9,1.02,0.96,0.68,0.020761905,427
23361880310106,0,N33,155,0,612.2,635.8,411.2,609,636.6,396.2,437.8,3.2,74.9,416.6580645,33.6,1.04,0.92,0.7,0.020761905,425.4
23361920310106,0,N33,157,0,597.2,640.8,412.4,597,642.2,396.6,440.2,3.3,72.6,416.6580645,33.6,1.04,0.96,0.68,0,423.2
23361940310106,0,N33,188,0,634.2,638.6,414.2,632.2,640.4,398.4,435.2,3.2,74.4,416.6580645,33.6,1,0.94,0.68,0.020761905,429.2
23362000310106,0,N33,142,0,624,632.6,410.8,617.2,631,397.6,433.6,3.3,73.2,416.6580645,33,1.06,0.9,0.66,0.020761905,429.7
23362040310106,0,N33,204,0,640,640,413.6,641.8,642,397.6,430.8,3.3,72.7,416.6580645,33.6,0.98,0.96,0.64,0,431.9
23362090310106,0,N33,215,0,636.6,636.6,414.2,639.8,639.8,398.2,430.2,3.3,72,416.6580645,33.6,1.04,0.96,0.7,0.020761905,435.2
23362150310106,0,N33,169,0,628.4,634,411,625,634,395.8,434.2,3.2,73.3,416.6580645,33.5,1.06,0.94,0.7,0.020761905,428.6
23362190310106,0,N33,148,0,563.6,641.8,410.6,562.2,642,394.8,443.4,51.4,72,416.6580645,33.6,0.96,0.92,0.68,0.020761905,421.5
23362230310106,0,N33,166,0,613.8,637.6,411.6,610,639,395.6,437.8,50.2,69.4,416.6580645,32.7,1,0.94,0.68,0,424.8
23362300310106,0,N33,162,0,609.8,633.8,411.2,607.4,635.6,395.6,437.4,52.7,74.1,416.6580645,32.5,0.96,0.92,0.66,0.020761905,425.4
23362370310106,0,N33,148,0,578.8,639.4,410.6,576.8,640,394.8,440.8,52.7,74.6,416.6580645,33.5,1,0.94,0.7,0.020761905,421.5
23362440310106,0,N33,158,0,632,633.8,409.6,630.2,634.2,393.6,431.4,3.2,73.2,416.6580645,33.6,1.04,0.96,0.68,0.020761905,428.1
23362510310106,0,N33,172,0,620.2,639,412.4,617,640.6,396.2,437.8,3.2,74,416.6580645,33.3,1,0.92,0.7,0,425.9
23362570310106,1,N33,169,0,632.8,634,411.6,628.2,632.6,397,431.4,3.2,76.2,416.6580645,33.6,0.98,0.92,0.7,0.020761905,430.3
23362570310106,1,N33,169,0,632.8,634,411.6,628.2,632.6,397,431.4,3.2,76.2,416.6580645,33.6,0.98,0.92,0.7,0.020761905,430.3
23362570310106,1,N33,169,0,632.8,634,411.6,628.2,632.6,397,431.4,3.2,76.2,416.6580645,33.6,0.98,0.92,0.7,0.020761905,430.3
23362570310106,1,N33,169,0,632.8,634,411.6,628.2,632.6,397,431.4,3.2,76.2,416.6580645,33.6,0.98,0.92,0.7,0.020761905,430.3
23362570310106,1,N33,169,0,632.8,634,411.6,628.2,632.6,397,431.4,3.2,76.2,416.6580645,33.6,0.98,0.92,0.7,0.020761905,430.3
23362590310106,0,N33,171,0,626.8,635.8,412.2,623,636.6,396.6,435.2,3.2,73.2,416.6580645,33.5,0.98,0.94,0.7,0.020761905,427
23457750160106,0,N34,489,0,641,641,524.6,639.2,639.2,524.6,315.8,57.7,4.4,334.2,5,1,1.04,1.1,0.020761905,344.9
23457780160106,0,N34,255,0,521.8,529.6,524.8,522,529.2,524.6,335.4,58.3,70.9,333.8,5,0.94,1.04,1.1,0.020761905,364.2
23457820160106,0,N34,244,0,521.6,529.6,524.8,521.8,529,525,341.6,57,70.1,333.2,4.9,0.94,1.04,1.1,0.020761905,369.1
23457830160106,0,N34,271,0,521.8,530,524.8,521.6,529.4,524.6,337.6,58.3,70.2,332.2,36.2,0.92,1.04,1.1,0.020761905,364.7
23457850160106,0,N34,195,0,521.8,529.2,524.8,522,529,524.6,345.6,57.1,69.6,333.2,36.2,0.92,1.02,1.1,0.020761905,375.1
23457910160106,0,N34,281,0,522,529.8,524.8,522,529.2,525,337.2,57.7,70.3,329.8,5,0.92,1.02,1.08,0.020761905,366.3
23457950160106,0,N34,200,0,522,529.4,524.6,522,529,524.6,340.4,58.4,70.9,328.8,5,0.92,1.02,1.08,0.020761905,371.8
23457980160106,1,N34,223,0,521.2,529.4,524.6,521.8,528.8,524.6,342.8,57.1,70.7,329.2,4.9,0.92,1.02,1.08,0.020761905,372.9
23457980160106,1,N34,223,0,521.2,529.4,524.6,521.8,528.8,524.6,342.8,57.1,70.7,329.2,4.9,0.92,1.02,1.08,0.020761905,372.9
23457980160106,1,N34,223,0,521.2,529.4,524.6,521.8,528.8,524.6,342.8,57.1,70.7,329.2,4.9,0.92,1.02,1.08,0.020761905,372.9
23457980160106,1,N34,223,0,521.2,529.4,524.6,521.8,528.8,524.6,342.8,57.1,70.7,329.2,4.9,0.92,1.02,1.08,0.020761905,372.9
23457980160106,1,N34,223,0,521.2,529.4,524.6,521.8,528.8,524.6,342.8,57.1,70.7,329.2,4.9,0.92,1.02,1.08,0.020761905,372.9
23458000160106,0,N34,259,0,521.6,530,524.8,522,529.4,524.8,335.4,56.4,70.9,328.8,4.9,1,1.06,1.1,0.020761905,363.6
23458070160106,0,N34,217,0,521.6,529.2,524.6,522,529,524.8,346,57.1,70,331.6,5,0.92,1,1.08,0.020761905,375.6
23458080160106,0,N34,179,0,521.6,529.4,524.6,522,528.8,524.8,349.4,57.7,70.6,332.2,5,0.92,1,1.08,0.020761905,381.1
23458090160106,0,N34,311,0,522,530,524.8,522,529.4,524.8,338.2,58.3,69.4,330.4,5,0.92,1,1.08,0.020761905,366.3
23458150160106,0,N34,212,0,521.8,528.8,524.6,521.6,528.8,525,341,58.4,69.8,328.2,5,0.92,1,1.08,0.020761905,372.4
23458200160106,0,N34,218,0,522,529,524.6,522.2,529,524.6,344.8,58.4,69.6,330.4,5,0.92,1.02,1.08,0.020761905,375.1
23458240160106,0,N34,182,0,522,529,524.8,521.8,528.6,524.8,348.2,58.5,69.6,332.6,36.3,0.92,1,1.08,0.020761905,380.5
23458320160106,0,N34,205,0,521.8,529,524.6,521.8,528.8,524.8,341.6,58.4,70.3,327,5,0.92,1.04,1.08,0.020761905,374
23458330160106,0,N34,195,0,522,529,524.6,522,528.8,524.8,344.2,58.4,69.6,328.8,36.3,0.92,1.02,1.08,0.020761905,376.7
23458360160106,0,N34,215,0,522,529.2,524.8,521.8,529,524.8,345.6,55.7,69.3,331.6,5,0.92,1.08,1.08,0.020761905,376.7
23458390160106,0,N34,200,0,521.8,529,524.4,521.8,528.8,524.6,347.8,58.3,70,332.6,5,0.92,1.02,1.08,0.020761905,379.5
23458410160106,1,N34,197,0,522,529.2,524.8,521.8,528.6,524.6,349.8,58.4,69.8,333.2,36.3,0.92,1,1.08,0.020761905,381.6
23458410160106,1,N34,197,0,522,529.2,524.8,521.8,528.6,524.6,349.8,58.4,69.8,333.2,36.3,0.92,1,1.08,0.020761905,381.6
23458410160106,1,N34,197,0,522,529.2,524.8,521.8,528.6,524.6,349.8,58.4,69.8,333.2,36.3,0.92,1,1.08,0.020761905,381.6
23458410160106,1,N34,197,0,522,529.2,524.8,521.8,528.6,524.6,349.8,58.4,69.8,333.2,36.3,0.92,1,1.08,0.020761905,381.6
23458410160106,1,N34,197,0,522,529.2,524.8,521.8,528.6,524.6,349.8,58.4,69.8,333.2,36.3,0.92,1,1.08,0.020761905,381.6
23458480160106,1,N34,180,0,522,529.2,525,522,529,524.8,337.6,58.4,69.9,325.8,4.9,0.94,1.04,1.08,0.020761905,369.6
23458480160106,1,N34,180,0,522,529.2,525,522,529,524.8,337.6,58.4,69.9,325.8,4.9,0.94,1.04,1.08,0.020761905,369.6
23458480160106,1,N34,180,0,522,529.2,525,522,529,524.8,337.6,58.4,69.9,325.8,4.9,0.94,1.04,1.08,0.020761905,369.6
23458480160106,1,N34,180,0,522,529.2,525,522,529,524.8,337.6,58.4,69.9,325.8,4.9,0.94,1.04,1.08,0.020761905,369.6
23458480160106,1,N34,180,0,522,529.2,525,522,529,524.8,337.6,58.4,69.9,325.8,4.9,0.94,1.04,1.08,0.020761905,369.6
23458490160106,0,N34,400,0,522,530.2,525,522,530.2,525,321.6,57,3.1,325.4,4.9,1.08,0,1.08,0.020761905,348.3
23458540160106,0,N34,222,0,521.8,529.4,524.8,521.6,529,524.6,341,58.4,69.9,330.8,5,0.92,1.02,1.08,0.020761905,370.7
23458610160106,0,N34,192,0,521.8,529.2,525,522,528.8,524.6,345.6,57.1,69.2,332.2,36.3,0.94,1.04,1.08,0.020761905,376.2
23458690160106,0,N34,163,0,522,528.2,524.8,522.2,528.4,524.6,356.6,57.7,70,335.4,36.3,0.92,1.04,1.08,0.020761905,389.3
23458710160106,0,N34,199,0,522.4,528.8,524.8,522.2,528.4,524.8,353.2,57.1,69.4,334.8,5,0.92,1.02,1.08,0.020761905,384.9
23458720160106,0,N34,215,0,522,529,524.8,522,528.4,524.8,352.2,56.4,70.1,334.8,36.3,0.92,1.02,1.08,0.020761905,383.3
23458760160106,0,N34,235,0,522.2,528.8,524.8,522.2,528.2,524.8,351,57.7,69.9,336,36.3,0.92,1.04,1.08,0.020761905,381.1
23458780160106,1,N34,1575,0,649.4,656.6,650.2,649.2,657.6,650.2,291.2,57.7,3,324.8,5,1.08,1.08,1.08,0.020761905,324.2
23458780160106,1,N34,1575,0,649.4,656.6,650.2,649.2,657.6,650.2,291.2,57.7,3,324.8,5,1.08,1.08,1.08,0.020761905,324.2
23458780160106,1,N34,1575,0,649.4,656.6,650.2,649.2,657.6,650.2,291.2,57.7,3,324.8,5,1.08,1.08,1.08,0.020761905,324.2
23458780160106,1,N34,1575,0,649.4,656.6,650.2,649.2,657.6,650.2,291.2,57.7,3,324.8,5,1.08,1.08,1.08,0.020761905,324.2
